touch_id,customer_id,touch_date,channel,campaign_name,outcome
CT000130966,CUST004658,2023-05-18,Search Ads,Cart Abandon Reminder,Ignored
CT000130967,CUST004658,2024-01-31,Push,Health Bundle Offer,Ignored
CT000130968,CUST004658,2023-05-10,Push,Reactivation Offer,Ignored
CT000130969,CUST004658,2024-01-09,Email,Subscribe & Save,Ignored
CT000130970,CUST004658,2023-04-02,Email,Weekend Deal,Ignored
CT000130971,CUST004658,2025-08-13,Email,Subscribe & Save,Ignored
CT000130972,CUST004658,2025-01-20,Push,Subscribe & Save,Ignored
CT000130973,CUST004658,2023-08-01,Search Ads,Loyalty Bonus,Ignored
CT000130974,CUST004658,2023-11-12,Email,New Launch Promo,Ignored
CT000130975,CUST004658,2023-03-16,Email,Seasonal Sale,Ignored
CT000130976,CUST004658,2024-12-18,Push,Weekend Deal,Ignored
CT000130977,CUST004658,2023-05-30,Social Ads,New Launch Promo,Ignored
CT000130978,CUST004658,2023-03-18,Email,Reactivation Offer,Ignored
CT000130979,CUST004658,2023-06-03,Push,Loyalty Bonus,Clicked
CT000130980,CUST004658,2023-03-25,WhatsApp,Seasonal Sale,Clicked
CT000130981,CUST004658,2024-01-11,SMS,Cart Abandon Reminder,Ignored
CT000130982,CUST004658,2023-05-25,SMS,Subscribe & Save,Ignored
CT000130983,CUST004658,2025-02-16,Social Ads,Loyalty Bonus,Clicked
CT000130984,CUST004658,2023-03-08,Social Ads,New Launch Promo,Ignored
CT000130985,CUST004658,2025-03-26,Social Ads,Seasonal Sale,Ignored
CT000130986,CUST004658,2024-06-18,Push,Weekend Deal,Ignored
CT000130987,CUST004658,2023-03-23,Email,Loyalty Bonus,Ignored
CT000130988,CUST004658,2024-09-12,Email,Weekend Deal,Ignored
CT000130989,CUST004659,2025-02-08,WhatsApp,Subscribe & Save,Ignored
CT000130990,CUST004659,2024-05-12,Push,Cart Abandon Reminder,Ignored
CT000130991,CUST004659,2024-04-01,Email,Reactivation Offer,Ignored
CT000130992,CUST004659,2024-01-21,SMS,Subscribe & Save,Ignored
CT000130993,CUST004659,2024-01-18,WhatsApp,Cart Abandon Reminder,Clicked
CT000130994,CUST004659,2024-01-07,Social Ads,Weekend Deal,Ignored
CT000130995,CUST004659,2024-03-15,WhatsApp,New Launch Promo,Ignored
CT000130996,CUST004659,2024-04-15,Email,Reactivation Offer,Ignored
CT000130997,CUST004659,2023-05-04,Email,Subscribe & Save,Clicked
CT000130998,CUST004659,2024-01-23,SMS,Subscribe & Save,Ignored
CT000130999,CUST004659,2024-09-04,Social Ads,Subscribe & Save,Clicked
CT000131000,CUST004659,2025-04-26,Email,Seasonal Sale,Ignored
CT000131001,CUST004659,2023-05-22,Push,Cart Abandon Reminder,Ignored
CT000131002,CUST004659,2023-05-26,Push,Seasonal Sale,Ignored
CT000131003,CUST004659,2023-05-28,SMS,Subscribe & Save,Ignored
CT000131004,CUST004659,2024-02-08,Email,Loyalty Bonus,Ignored
CT000131005,CUST004659,2024-03-24,Push,Subscribe & Save,Ignored
CT000131006,CUST004659,2023-07-08,Email,Subscribe & Save,Ignored
CT000131007,CUST004659,2025-01-19,Search Ads,Reactivation Offer,Ignored
CT000131008,CUST004659,2024-01-22,Email,Seasonal Sale,Ignored
CT000131009,CUST004659,2025-03-13,Social Ads,Cart Abandon Reminder,Ignored
CT000131010,CUST004659,2023-05-07,Search Ads,Cart Abandon Reminder,Ignored
CT000131011,CUST004660,2025-06-14,Social Ads,Seasonal Sale,Ignored
CT000131012,CUST004660,2024-07-15,Social Ads,Health Bundle Offer,Ignored
CT000131013,CUST004660,2023-02-26,Email,Reactivation Offer,Ignored
CT000131014,CUST004660,2023-05-17,Email,Reactivation Offer,Ignored
CT000131015,CUST004660,2023-07-19,Push,Loyalty Bonus,Ignored
CT000131016,CUST004660,2025-02-21,Search Ads,Cart Abandon Reminder,Ignored
CT000131017,CUST004660,2023-06-14,SMS,Loyalty Bonus,Ignored
CT000131018,CUST004660,2023-03-19,Push,Seasonal Sale,Ignored
CT000131019,CUST004660,2026-02-02,SMS,Loyalty Bonus,Ignored
CT000131020,CUST004660,2023-03-28,Email,Weekend Deal,Ignored
CT000131021,CUST004660,2024-12-30,Push,Subscribe & Save,Ignored
CT000131022,CUST004660,2026-01-14,SMS,Weekend Deal,Ignored
CT000131023,CUST004660,2023-06-01,Push,Loyalty Bonus,Ignored
CT000131024,CUST004660,2023-03-06,Social Ads,Loyalty Bonus,Ignored
CT000131025,CUST004660,2024-04-25,Social Ads,Weekend Deal,Ignored
CT000131026,CUST004660,2025-06-25,Push,Cart Abandon Reminder,Ignored
CT000131027,CUST004660,2024-01-31,Email,Subscribe & Save,Ignored
CT000131028,CUST004660,2025-03-31,Email,Cart Abandon Reminder,Ignored
CT000131029,CUST004660,2024-12-24,Push,New Launch Promo,Converted
CT000131030,CUST004660,2025-03-16,SMS,Weekend Deal,Ignored
CT000131031,CUST004660,2023-03-01,Push,Subscribe & Save,Ignored
CT000131032,CUST004660,2023-03-25,Search Ads,Seasonal Sale,Ignored
CT000131033,CUST004660,2024-11-09,SMS,Subscribe & Save,Ignored
CT000131034,CUST004660,2023-03-11,Push,Seasonal Sale,Ignored
CT000131035,CUST004660,2024-01-18,Social Ads,Loyalty Bonus,Ignored
CT000131036,CUST004660,2023-05-11,Social Ads,Subscribe & Save,Ignored
CT000131037,CUST004660,2024-02-01,Email,Health Bundle Offer,Ignored
CT000131038,CUST004660,2025-07-06,Email,Health Bundle Offer,Ignored
CT000131039,CUST004660,2023-03-13,Search Ads,New Launch Promo,Ignored
CT000131040,CUST004661,2023-03-25,Email,Cart Abandon Reminder,Ignored
CT000131041,CUST004661,2023-10-23,Search Ads,Loyalty Bonus,Ignored
CT000131042,CUST004661,2023-03-20,Social Ads,Reactivation Offer,Ignored
CT000131043,CUST004661,2024-06-21,Social Ads,Health Bundle Offer,Ignored
CT000131044,CUST004661,2025-11-10,Search Ads,Reactivation Offer,Ignored
CT000131045,CUST004661,2024-08-17,Push,Health Bundle Offer,Ignored
CT000131046,CUST004661,2023-03-18,Email,Reactivation Offer,Ignored
CT000131047,CUST004661,2024-01-17,Social Ads,Reactivation Offer,Ignored
CT000131048,CUST004661,2024-12-16,Email,Subscribe & Save,Ignored
CT000131049,CUST004661,2024-01-27,Search Ads,Loyalty Bonus,Ignored
CT000131050,CUST004661,2023-08-02,Social Ads,Weekend Deal,Ignored
CT000131051,CUST004661,2025-09-20,Push,Loyalty Bonus,Ignored
CT000131052,CUST004661,2023-06-20,Push,Subscribe & Save,Ignored
CT000131053,CUST004661,2023-08-03,SMS,New Launch Promo,Ignored
CT000131054,CUST004661,2023-05-18,Push,Health Bundle Offer,Ignored
CT000131055,CUST004661,2023-05-15,Push,Seasonal Sale,Ignored
CT000131056,CUST004661,2023-03-25,Push,New Launch Promo,Ignored
CT000131057,CUST004661,2026-01-31,Search Ads,Loyalty Bonus,Ignored
CT000131058,CUST004661,2023-03-24,Push,Cart Abandon Reminder,Ignored
CT000131059,CUST004661,2025-07-16,Email,Reactivation Offer,Ignored
CT000131060,CUST004661,2024-01-11,WhatsApp,Subscribe & Save,Ignored
CT000131061,CUST004661,2023-05-12,WhatsApp,Reactivation Offer,Ignored
CT000131062,CUST004661,2023-05-18,Email,New Launch Promo,Converted
CT000131063,CUST004661,2023-03-02,Push,Cart Abandon Reminder,Ignored
CT000131064,CUST004661,2024-01-19,Push,Health Bundle Offer,Ignored
CT000131065,CUST004661,2023-06-02,Push,Weekend Deal,Ignored
CT000131066,CUST004661,2025-11-26,Social Ads,New Launch Promo,Ignored
CT000131067,CUST004661,2023-06-01,WhatsApp,Subscribe & Save,Ignored
CT000131068,CUST004661,2024-09-02,Email,Loyalty Bonus,Ignored
CT000131069,CUST004662,2024-10-30,Search Ads,Seasonal Sale,Ignored
CT000131070,CUST004662,2023-05-27,Push,Loyalty Bonus,Ignored
CT000131071,CUST004662,2023-09-27,Search Ads,New Launch Promo,Ignored
CT000131072,CUST004662,2023-05-30,Push,Health Bundle Offer,Ignored
CT000131073,CUST004662,2024-11-30,Email,Cart Abandon Reminder,Ignored
CT000131074,CUST004662,2024-05-25,SMS,Seasonal Sale,Ignored
CT000131075,CUST004662,2024-01-17,Social Ads,Weekend Deal,Ignored
CT000131076,CUST004662,2024-01-11,WhatsApp,Cart Abandon Reminder,Ignored
CT000131077,CUST004662,2023-05-19,Email,Loyalty Bonus,Ignored
CT000131078,CUST004662,2024-05-04,Push,New Launch Promo,Ignored
CT000131079,CUST004662,2023-02-26,Email,Weekend Deal,Ignored
CT000131080,CUST004662,2024-09-16,Push,Reactivation Offer,Ignored
CT000131081,CUST004662,2023-06-02,Push,Weekend Deal,Ignored
CT000131082,CUST004662,2023-05-12,Email,Weekend Deal,Ignored
CT000131083,CUST004662,2025-07-06,SMS,Loyalty Bonus,Ignored
CT000131084,CUST004662,2024-04-16,Search Ads,Weekend Deal,Ignored
CT000131085,CUST004662,2025-04-25,SMS,Weekend Deal,Ignored
CT000131086,CUST004662,2024-01-13,SMS,Weekend Deal,Ignored
CT000131087,CUST004662,2025-07-21,Email,New Launch Promo,Ignored
CT000131088,CUST004662,2023-03-06,Email,Subscribe & Save,Ignored
CT000131089,CUST004662,2025-09-11,Push,Loyalty Bonus,Ignored
CT000131090,CUST004662,2024-01-11,Push,Reactivation Offer,Ignored
CT000131091,CUST004662,2024-12-16,WhatsApp,Health Bundle Offer,Ignored
CT000131092,CUST004662,2023-05-24,WhatsApp,Seasonal Sale,Ignored
CT000131093,CUST004662,2023-05-08,WhatsApp,New Launch Promo,Ignored
CT000131094,CUST004662,2023-04-15,Search Ads,Reactivation Offer,Ignored
CT000131095,CUST004662,2023-05-26,Push,Seasonal Sale,Ignored
CT000131096,CUST004662,2025-10-01,Push,Loyalty Bonus,Ignored
CT000131097,CUST004662,2025-08-05,Search Ads,Cart Abandon Reminder,Ignored
CT000131098,CUST004663,2025-06-16,Push,Cart Abandon Reminder,Converted
CT000131099,CUST004663,2025-07-16,Email,Seasonal Sale,Converted
CT000131100,CUST004663,2024-02-01,Social Ads,Seasonal Sale,Ignored
CT000131101,CUST004663,2023-09-23,SMS,Reactivation Offer,Ignored
CT000131102,CUST004663,2023-05-13,Push,Subscribe & Save,Ignored
CT000131103,CUST004663,2024-01-10,Push,Loyalty Bonus,Ignored
CT000131104,CUST004663,2024-07-09,Social Ads,Subscribe & Save,Ignored
CT000131105,CUST004663,2023-04-18,Email,Cart Abandon Reminder,Ignored
CT000131106,CUST004663,2024-01-08,Push,Health Bundle Offer,Ignored
CT000131107,CUST004663,2025-10-01,Social Ads,Health Bundle Offer,Ignored
CT000131108,CUST004663,2025-01-27,Email,Subscribe & Save,Ignored
CT000131109,CUST004663,2025-09-17,Email,Subscribe & Save,Ignored
CT000131110,CUST004663,2023-03-15,Email,Weekend Deal,Ignored
CT000131111,CUST004663,2025-04-03,Social Ads,Loyalty Bonus,Ignored
CT000131112,CUST004663,2024-01-30,SMS,Loyalty Bonus,Ignored
CT000131113,CUST004663,2023-05-08,Push,Weekend Deal,Ignored
CT000131114,CUST004663,2023-05-08,Search Ads,Loyalty Bonus,Ignored
CT000131115,CUST004663,2025-08-16,Search Ads,Loyalty Bonus,Ignored
CT000131116,CUST004663,2024-01-10,Email,New Launch Promo,Ignored
CT000131117,CUST004663,2024-01-27,SMS,Seasonal Sale,Ignored
CT000131118,CUST004663,2025-08-21,SMS,Weekend Deal,Ignored
CT000131119,CUST004663,2025-12-25,Search Ads,Loyalty Bonus,Ignored
CT000131120,CUST004663,2023-11-19,WhatsApp,Subscribe & Save,Ignored
CT000131121,CUST004663,2023-05-11,SMS,Weekend Deal,Ignored
CT000131122,CUST004663,2024-04-18,Social Ads,Seasonal Sale,Ignored
CT000131123,CUST004663,2023-05-20,Email,Seasonal Sale,Converted
CT000131124,CUST004664,2025-10-08,Search Ads,Loyalty Bonus,Clicked
CT000131125,CUST004664,2024-01-30,Social Ads,Loyalty Bonus,Ignored
CT000131126,CUST004664,2023-05-24,Email,Loyalty Bonus,Ignored
CT000131127,CUST004664,2023-03-20,Email,New Launch Promo,Ignored
CT000131128,CUST004664,2023-04-16,Push,Subscribe & Save,Ignored
CT000131129,CUST004664,2023-08-01,SMS,Loyalty Bonus,Ignored
CT000131130,CUST004664,2025-09-22,Push,Health Bundle Offer,Ignored
CT000131131,CUST004664,2025-05-29,Search Ads,New Launch Promo,Ignored
CT000131132,CUST004664,2023-06-01,WhatsApp,Seasonal Sale,Ignored
CT000131133,CUST004664,2024-01-31,Email,New Launch Promo,Ignored
CT000131134,CUST004664,2025-02-02,WhatsApp,Seasonal Sale,Ignored
CT000131135,CUST004664,2023-12-19,SMS,Subscribe & Save,Ignored
CT000131136,CUST004664,2023-05-27,Email,Cart Abandon Reminder,Ignored
CT000131137,CUST004664,2023-03-23,Social Ads,Seasonal Sale,Ignored
CT000131138,CUST004664,2024-10-22,Email,Health Bundle Offer,Converted
CT000131139,CUST004664,2023-05-17,Search Ads,Seasonal Sale,Ignored
CT000131140,CUST004664,2023-05-08,SMS,Health Bundle Offer,Ignored
CT000131141,CUST004664,2023-05-13,Email,Loyalty Bonus,Ignored
CT000131142,CUST004664,2023-05-22,Push,Seasonal Sale,Ignored
CT000131143,CUST004665,2023-02-26,SMS,Subscribe & Save,Clicked
CT000131144,CUST004665,2023-05-13,Push,New Launch Promo,Ignored
CT000131145,CUST004665,2023-03-07,Email,New Launch Promo,Ignored
CT000131146,CUST004665,2024-03-08,Push,Subscribe & Save,Ignored
CT000131147,CUST004665,2024-01-15,Push,Cart Abandon Reminder,Ignored
CT000131148,CUST004665,2023-03-04,Social Ads,Loyalty Bonus,Ignored
CT000131149,CUST004665,2023-03-11,Email,Reactivation Offer,Ignored
CT000131150,CUST004665,2025-12-31,SMS,Subscribe & Save,Ignored
CT000131151,CUST004665,2023-06-01,Push,Subscribe & Save,Ignored
CT000131152,CUST004665,2025-06-23,Push,Health Bundle Offer,Ignored
CT000131153,CUST004665,2023-12-09,Social Ads,Loyalty Bonus,Ignored
CT000131154,CUST004665,2026-01-09,Search Ads,Weekend Deal,Ignored
CT000131155,CUST004665,2025-04-17,SMS,Health Bundle Offer,Ignored
CT000131156,CUST004665,2023-03-21,Social Ads,Health Bundle Offer,Ignored
CT000131157,CUST004665,2024-01-26,SMS,Health Bundle Offer,Ignored
CT000131158,CUST004665,2024-04-29,Social Ads,Seasonal Sale,Ignored
CT000131159,CUST004665,2023-05-16,SMS,Cart Abandon Reminder,Ignored
CT000131160,CUST004665,2024-01-19,Email,Reactivation Offer,Ignored
CT000131161,CUST004665,2024-02-03,Email,Weekend Deal,Ignored
CT000131162,CUST004665,2024-01-18,SMS,Loyalty Bonus,Ignored
CT000131163,CUST004665,2024-01-31,Search Ads,Reactivation Offer,Converted
CT000131164,CUST004665,2024-02-03,Email,Health Bundle Offer,Ignored
CT000131165,CUST004665,2024-01-28,Search Ads,New Launch Promo,Ignored
CT000131166,CUST004665,2023-08-01,WhatsApp,Loyalty Bonus,Converted
CT000131167,CUST004665,2023-05-15,Push,Seasonal Sale,Ignored
CT000131168,CUST004665,2025-09-24,Social Ads,Cart Abandon Reminder,Ignored
CT000131169,CUST004665,2024-11-23,Push,Weekend Deal,Ignored
CT000131170,CUST004665,2025-03-18,Social Ads,Loyalty Bonus,Ignored
CT000131171,CUST004665,2023-12-07,SMS,Loyalty Bonus,Ignored
CT000131172,CUST004666,2025-09-02,Email,Cart Abandon Reminder,Ignored
CT000131173,CUST004666,2025-08-29,SMS,Subscribe & Save,Ignored
CT000131174,CUST004666,2023-03-21,Social Ads,Health Bundle Offer,Ignored
CT000131175,CUST004666,2023-12-24,SMS,New Launch Promo,Ignored
CT000131176,CUST004666,2024-03-23,Search Ads,Weekend Deal,Ignored
CT000131177,CUST004666,2024-08-31,Email,Weekend Deal,Ignored
CT000131178,CUST004666,2026-02-03,WhatsApp,New Launch Promo,Ignored
CT000131179,CUST004666,2023-06-27,WhatsApp,Weekend Deal,Ignored
CT000131180,CUST004666,2023-03-20,Email,Reactivation Offer,Ignored
CT000131181,CUST004666,2025-04-09,SMS,New Launch Promo,Ignored
CT000131182,CUST004666,2024-12-16,SMS,Health Bundle Offer,Ignored
CT000131183,CUST004666,2023-09-26,WhatsApp,Reactivation Offer,Ignored
CT000131184,CUST004666,2024-05-15,Push,Weekend Deal,Ignored
CT000131185,CUST004666,2024-07-29,WhatsApp,Weekend Deal,Ignored
CT000131186,CUST004666,2023-05-10,Search Ads,Subscribe & Save,Ignored
CT000131187,CUST004666,2024-01-16,Social Ads,Weekend Deal,Ignored
CT000131188,CUST004666,2024-03-20,Push,New Launch Promo,Ignored
CT000131189,CUST004666,2024-02-01,Social Ads,Weekend Deal,Ignored
CT000131190,CUST004666,2023-05-24,Push,Loyalty Bonus,Ignored
CT000131191,CUST004666,2024-01-19,SMS,Weekend Deal,Ignored
CT000131192,CUST004666,2024-01-13,Social Ads,Health Bundle Offer,Ignored
CT000131193,CUST004666,2024-05-16,SMS,Reactivation Offer,Ignored
CT000131194,CUST004666,2023-05-17,SMS,Weekend Deal,Ignored
CT000131195,CUST004666,2024-03-03,Email,Weekend Deal,Ignored
CT000131196,CUST004666,2023-05-14,SMS,Subscribe & Save,Ignored
CT000131197,CUST004666,2023-06-18,SMS,Weekend Deal,Ignored
CT000131198,CUST004666,2023-09-22,Social Ads,Reactivation Offer,Clicked
CT000131199,CUST004667,2023-05-15,SMS,Health Bundle Offer,Ignored
CT000131200,CUST004667,2023-10-23,Social Ads,Subscribe & Save,Clicked
CT000131201,CUST004667,2025-05-04,Social Ads,Cart Abandon Reminder,Ignored
CT000131202,CUST004667,2026-01-25,Search Ads,Reactivation Offer,Ignored
CT000131203,CUST004667,2023-03-07,Push,Cart Abandon Reminder,Ignored
CT000131204,CUST004667,2023-03-22,Push,Loyalty Bonus,Converted
CT000131205,CUST004667,2024-01-12,Social Ads,New Launch Promo,Ignored
CT000131206,CUST004667,2023-05-29,WhatsApp,Health Bundle Offer,Ignored
CT000131207,CUST004667,2025-04-01,Push,Subscribe & Save,Ignored
CT000131208,CUST004667,2023-10-20,Push,Reactivation Offer,Ignored
CT000131209,CUST004667,2023-05-12,Email,Subscribe & Save,Ignored
CT000131210,CUST004667,2023-11-10,Email,Weekend Deal,Ignored
CT000131211,CUST004667,2023-05-15,SMS,Health Bundle Offer,Ignored
CT000131212,CUST004667,2023-05-08,SMS,New Launch Promo,Ignored
CT000131213,CUST004667,2023-05-09,Push,Cart Abandon Reminder,Converted
CT000131214,CUST004667,2023-05-08,SMS,Subscribe & Save,Ignored
CT000131215,CUST004667,2025-03-07,Push,Subscribe & Save,Ignored
CT000131216,CUST004667,2025-01-05,Email,Health Bundle Offer,Clicked
CT000131217,CUST004667,2025-11-03,Search Ads,Loyalty Bonus,Ignored
CT000131218,CUST004667,2023-05-16,Email,Weekend Deal,Ignored
CT000131219,CUST004667,2023-05-16,Push,Cart Abandon Reminder,Ignored
CT000131220,CUST004667,2025-06-30,Push,Subscribe & Save,Ignored
CT000131221,CUST004667,2023-09-03,Push,Seasonal Sale,Ignored
CT000131222,CUST004667,2024-02-20,Social Ads,Health Bundle Offer,Clicked
CT000131223,CUST004667,2025-04-01,Push,Weekend Deal,Ignored
CT000131224,CUST004667,2023-03-10,WhatsApp,New Launch Promo,Ignored
CT000131225,CUST004668,2026-01-15,Email,Subscribe & Save,Converted
CT000131226,CUST004668,2023-07-09,Email,Health Bundle Offer,Ignored
CT000131227,CUST004668,2024-01-31,SMS,Reactivation Offer,Ignored
CT000131228,CUST004668,2024-05-20,Email,Reactivation Offer,Ignored
CT000131229,CUST004668,2024-07-26,Email,Loyalty Bonus,Ignored
CT000131230,CUST004668,2023-03-19,Push,Cart Abandon Reminder,Ignored
CT000131231,CUST004668,2023-05-18,Push,Subscribe & Save,Ignored
CT000131232,CUST004668,2025-06-22,SMS,Cart Abandon Reminder,Ignored
CT000131233,CUST004668,2025-03-30,SMS,Cart Abandon Reminder,Ignored
CT000131234,CUST004668,2026-02-03,WhatsApp,Weekend Deal,Ignored
CT000131235,CUST004668,2025-11-20,Email,Cart Abandon Reminder,Ignored
CT000131236,CUST004668,2024-01-10,Email,Seasonal Sale,Ignored
CT000131237,CUST004668,2023-05-19,Social Ads,Subscribe & Save,Ignored
CT000131238,CUST004668,2024-06-11,WhatsApp,Health Bundle Offer,Ignored
CT000131239,CUST004668,2025-08-18,SMS,Reactivation Offer,Ignored
CT000131240,CUST004668,2023-05-14,Search Ads,Subscribe & Save,Ignored
CT000131241,CUST004668,2025-04-24,Email,Seasonal Sale,Ignored
CT000131242,CUST004668,2024-01-09,Social Ads,Cart Abandon Reminder,Ignored
CT000131243,CUST004668,2024-01-11,SMS,Health Bundle Offer,Ignored
CT000131244,CUST004668,2023-04-27,Email,Seasonal Sale,Ignored
CT000131245,CUST004668,2023-05-14,Search Ads,New Launch Promo,Ignored
CT000131246,CUST004668,2025-03-18,Email,Cart Abandon Reminder,Ignored
CT000131247,CUST004669,2023-05-22,WhatsApp,Health Bundle Offer,Ignored
CT000131248,CUST004669,2024-01-15,SMS,Weekend Deal,Ignored
CT000131249,CUST004669,2023-03-09,SMS,Loyalty Bonus,Ignored
CT000131250,CUST004669,2024-07-20,Social Ads,Loyalty Bonus,Ignored
CT000131251,CUST004669,2025-07-06,Push,Cart Abandon Reminder,Ignored
CT000131252,CUST004669,2023-08-22,Push,New Launch Promo,Ignored
CT000131253,CUST004669,2023-06-02,Push,Health Bundle Offer,Ignored
CT000131254,CUST004669,2025-02-12,Social Ads,Weekend Deal,Ignored
CT000131255,CUST004669,2023-10-29,SMS,New Launch Promo,Ignored
CT000131256,CUST004669,2023-05-12,Social Ads,Seasonal Sale,Clicked
CT000131257,CUST004669,2023-09-03,Email,Health Bundle Offer,Ignored
CT000131258,CUST004669,2023-03-25,SMS,Loyalty Bonus,Ignored
CT000131259,CUST004669,2023-07-06,Search Ads,Reactivation Offer,Clicked
CT000131260,CUST004669,2024-01-21,Search Ads,Reactivation Offer,Ignored
CT000131261,CUST004669,2024-01-30,Push,New Launch Promo,Ignored
CT000131262,CUST004669,2024-01-30,Email,Health Bundle Offer,Ignored
CT000131263,CUST004669,2024-11-04,Email,Weekend Deal,Ignored
CT000131264,CUST004669,2024-08-19,Push,Weekend Deal,Ignored
CT000131265,CUST004669,2024-07-14,Social Ads,Subscribe & Save,Ignored
CT000131266,CUST004669,2024-05-03,Push,Weekend Deal,Ignored
CT000131267,CUST004669,2024-12-24,SMS,Cart Abandon Reminder,Ignored
CT000131268,CUST004669,2024-01-01,SMS,Subscribe & Save,Ignored
CT000131269,CUST004669,2023-03-14,Search Ads,Reactivation Offer,Ignored
CT000131270,CUST004669,2023-05-16,Email,Reactivation Offer,Ignored
CT000131271,CUST004669,2023-03-13,Email,Loyalty Bonus,Ignored
CT000131272,CUST004669,2025-11-24,Social Ads,Reactivation Offer,Ignored
CT000131273,CUST004669,2025-05-14,Email,Loyalty Bonus,Ignored
CT000131274,CUST004669,2024-01-09,Push,Loyalty Bonus,Ignored
CT000131275,CUST004669,2023-05-29,Push,Health Bundle Offer,Ignored
CT000131276,CUST004669,2025-01-24,SMS,Health Bundle Offer,Ignored
CT000131277,CUST004669,2024-01-23,Social Ads,Cart Abandon Reminder,Ignored
